Trial,Fast,Slow,CAGR,Sharpe,Drawdown,Returns
486,16,86,0.03,0.38,-0.26,1.2600963314797198
1403,28,103,0.03,0.34,-0.3,1.25985692364135
1402,28,102,0.03,0.34,-0.3,1.25985692364135
1356,28,56,0.03,0.36,-0.3,1.2596881959674302
2718,46,68,0.03,0.34,-0.27,1.2596397588421444
1599,31,74,0.03,0.34,-0.29,1.2595897197444594
996,23,71,0.03,0.36,-0.28,1.2594026673662302
2350,41,75,0.03,0.33,-0.27,1.2593977964881262
2352,41,77,0.03,0.33,-0.27,1.2591082029379779
849,21,74,0.03,0.36,-0.27,1.2590262522320594
2281,40,81,0.03,0.33,-0.28,1.2587459816178432
1199,25,124,0.03,0.35,-0.3,1.2585584145527384
1154,25,79,0.03,0.35,-0.25,1.2583867403197762
2573,44,73,0.03,0.33,-0.27,1.258137246513513
228,13,53,0.03,0.38,-0.17,1.2575041614244284
389,15,64,0.03,0.37,-0.21,1.2573487565665702
460,16,60,0.03,0.37,-0.24,1.2572783687444968
1103,24,103,0.03,0.35,-0.26,1.257235959365983
777,20,77,0.03,0.36,-0.26,1.2569200606071445
2647,45,72,0.03,0.33,-0.26,1.256906922184872
1180,25,105,0.03,0.35,-0.25,1.256815223600872
1306,27,81,0.03,0.35,-0.26,1.256800447769308
454,16,54,0.03,0.36,-0.22,1.2565268043952094
526,17,51,0.03,0.36,-0.25,1.2564035469256707
1841,34,91,0.03,0.33,-0.28,1.2562400881631643
1228,26,78,0.03,0.35,-0.25,1.256201640438745
2279,40,79,0.03,0.33,-0.27,1.2560692318893345
1289,27,64,0.03,0.35,-0.28,1.2560658642208045
756,20,56,0.03,0.36,-0.28,1.2559822843067037
684,19,59,0.03,0.36,-0.28,1.2558873479093404
1106,24,106,0.03,0.35,-0.25,1.2557915425461714
660,18,110,0.03,0.36,-0.24,1.2553111412017948
837,21,62,0.03,0.35,-0.27,1.2549796565609412
1051,24,51,0.03,0.36,-0.3,1.2547978478806407
1488,29,113,0.03,0.34,-0.26,1.254559480628443
612,18,62,0.03,0.36,-0.27,1.2545140528479386
1102,24,102,0.03,0.35,-0.26,1.2544680649534927
1140,25,65,0.03,0.35,-0.27,1.2544181850578573
659,18,109,0.03,0.36,-0.23,1.2543692892024796
1214,26,64,0.03,0.35,-0.26,1.2543466154369065
1426,29,51,0.03,0.35,-0.29,1.2542501524407814
1598,31,73,0.03,0.34,-0.29,1.2542427203242903
603,18,53,0.03,0.36,-0.25,1.2541419917589969
461,16,61,0.03,0.37,-0.23,1.2541023020799746
1973,36,73,0.03,0.33,-0.29,1.2540104464706157
2348,41,73,0.03,0.33,-0.27,1.2536918515063753
1107,24,107,0.03,0.35,-0.25,1.2532574752984753
850,21,75,0.03,0.36,-0.27,1.252740802763484
458,16,58,0.03,0.37,-0.26,1.2524906020990407
1284,27,59,0.03,0.34,-0.29,1.2516342272356424
1144,25,69,0.03,0.34,-0.3,1.2513269851257567
459,16,59,0.03,0.37,-0.24,1.2511781603260022
1250,26,100,0.03,0.34,-0.26,1.2509984955976132
1851,34,101,0.03,0.33,-0.27,1.250206252086596
1771,33,96,0.03,0.33,-0.3,1.2499300502518809
1923,35,98,0.03,0.32,-0.27,1.2497250451315307
2163,38,113,0.03,0.31,-0.3,1.2495286851647704
1361,28,61,0.03,0.34,-0.29,1.2492932611064613
1450,29,75,0.03,0.33,-0.27,1.249287302825597
773,20,73,0.03,0.35,-0.28,1.2492857638151196
90,11,65,0.03,0.37,-0.2,1.2487347993820495
1360,28,60,0.03,0.34,-0.3,1.2486688293405095
2123,38,73,0.03,0.32,-0.27,1.2485969135915287
1147,25,72,0.03,0.34,-0.29,1.2483684513720685
1153,25,78,0.03,0.34,-0.26,1.2482543447970682
851,21,76,0.03,0.35,-0.27,1.2477835071832826
1070,24,70,0.03,0.34,-0.28,1.2475532292236144
1597,31,72,0.03,0.33,-0.27,1.247230433200378
313,14,63,0.03,0.36,-0.2,1.247186876514179
1074,24,74,0.03,0.34,-0.29,1.2469861486930502
1217,26,67,0.03,0.34,-0.3,1.2468709901177235
527,17,52,0.03,0.35,-0.24,1.246736565360003
1366,28,66,0.03,0.33,-0.28,1.2465111444319539
604,18,54,0.03,0.35,-0.26,1.2454405288812755
1286,27,61,0.03,0.33,-0.29,1.2454046487955304
984,23,59,0.03,0.34,-0.27,1.2451514863083641
1404,28,104,0.03,0.33,-0.3,1.244956925432206
453,16,53,0.03,0.35,-0.22,1.244894118587661
2168,38,118,0.03,0.31,-0.3,1.2447241604176777
755,20,55,0.03,0.35,-0.29,1.2445396655590404
1072,24,72,0.03,0.34,-0.3,1.2443955667189914
1371,28,71,0.03,0.34,-0.3,1.2442655107107274
915,22,65,0.03,0.34,-0.26,1.244137484882509
160,12,60,0.03,0.37,-0.21,1.2438807238913852
456,16,56,0.03,0.35,-0.25,1.243877042963997
376,15,51,0.03,0.36,-0.2,1.243478324133693
1285,27,60,0.03,0.33,-0.29,1.2433474748836963
1993,36,93,0.03,0.32,-0.3,1.2432247747428942
1994,36,94,0.03,0.32,-0.3,1.243224774742894
1057,24,57,0.03,0.34,-0.29,1.2429105915078622
392,15,67,0.03,0.35,-0.25,1.2427513517248012
2200,39,75,0.02,0.31,-0.27,1.2421791987916808
1925,35,100,0.03,0.32,-0.27,1.2419239411434821
1850,34,100,0.02,0.31,-0.27,1.2416561799309054
1145,25,70,0.03,0.33,-0.29,1.2410519326070328
683,19,58,0.03,0.34,-0.27,1.240988714625154
1924,35,99,0.02,0.31,-0.27,1.2408134544118898
1229,26,79,0.03,0.33,-0.25,1.2407546597473689
316,14,66,0.03,0.35,-0.23,1.2404923858635075
2784,47,59,0.02,0.32,-0.23,1.2404473100219342
2719,46,69,0.02,0.32,-0.27,1.2401823489618606
3010,50,61,0.02,0.32,-0.25,1.2397108661690335
1050,24,50,0.03,0.34,-0.3,1.2396523011226006
2867,48,67,0.02,0.31,-0.27,1.2394555584804277
1376,28,76,0.02,0.32,-0.28,1.2393300614540954
679,19,54,0.03,0.34,-0.26,1.2389190285450673
1432,29,57,0.02,0.33,-0.29,1.2388119757328109
1359,28,59,0.02,0.33,-0.3,1.2386546870606305
312,14,62,0.03,0.35,-0.21,1.2380025425552599
2785,47,60,0.02,0.32,-0.23,1.2378255997517034
2425,42,75,0.02,0.31,-0.27,1.2377291983870218
1007,23,82,0.03,0.33,-0.25,1.2372168564995953
388,15,63,0.03,0.35,-0.2,1.2371482044442648
1146,25,71,0.02,0.33,-0.29,1.2370184228854841
979,23,54,0.02,0.34,-0.28,1.2369247110290724
608,18,58,0.03,0.34,-0.27,1.2366687402423766
772,20,72,0.03,0.33,-0.28,1.2363120955276299
2934,49,59,0.02,0.31,-0.25,1.2362931392161125
2426,42,76,0.02,0.31,-0.27,1.23618809168016
1005,23,80,0.02,0.33,-0.25,1.2361685214782088
2050,37,75,0.02,0.31,-0.27,1.2361636934805074
1105,24,105,0.03,0.33,-0.26,1.2359650828151965
2781,47,56,0.02,0.31,-0.27,1.235751568319676
1067,24,67,0.02,0.33,-0.28,1.2355600707672014
905,22,55,0.02,0.33,-0.27,1.235438085096226
531,17,56,0.02,0.34,-0.27,1.2350661155348384
1056,24,56,0.02,0.33,-0.3,1.2347973223513313
914,22,64,0.02,0.32,-0.25,1.2342900256625011
1179,25,104,0.02,0.32,-0.26,1.2342808376758592
2792,47,67,0.02,0.31,-0.27,1.2340187696188591
1523,30,73,0.02,0.31,-0.29,1.2339080908399178
2047,37,72,0.02,0.31,-0.27,1.2337492859663342
1291,27,66,0.02,0.32,-0.29,1.2335585780315739
2049,37,74,0.02,0.31,-0.27,1.2328781213327493
1132,25,57,0.02,0.32,-0.3,1.2328393123109016
467,16,67,0.02,0.34,-0.28,1.23246831709746
2351,41,76,0.02,0.3,-0.27,1.2322225726262634
1772,33,97,0.02,0.31,-0.3,1.232165660265847
529,17,54,0.02,0.33,-0.26,1.2314018613943083
1449,29,74,0.02,0.31,-0.29,1.2310326544163752
1215,26,65,0.02,0.32,-0.29,1.2309917265200285
2278,40,78,0.02,0.3,-0.27,1.2306814489923588
229,13,54,0.02,0.34,-0.16,1.2306592064645065
1918,35,93,0.02,0.31,-0.3,1.2306017678242696
1283,27,58,0.02,0.32,-0.29,1.2305633626569894
975,23,50,0.02,0.33,-0.29,1.2305433102671395
240,13,65,0.02,0.34,-0.25,1.2304505058092554
1127,25,52,0.02,0.33,-0.3,1.2302044589274277
976,23,51,0.02,0.33,-0.29,1.2302022143813038
1377,28,77,0.02,0.31,-0.27,1.2300817062852283
1433,29,58,0.02,0.32,-0.29,1.2298366688149285
1104,24,104,0.02,0.32,-0.26,1.229662150089579
1216,26,66,0.02,0.31,-0.28,1.229110749490281
1773,33,98,0.02,0.3,-0.3,1.2282338821055963
1232,26,82,0.02,0.32,-0.25,1.2280648691905398
1330,27,105,0.02,0.31,-0.3,1.2279785435393267
978,23,53,0.02,0.32,-0.28,1.2276449670654521
904,22,54,0.02,0.32,-0.28,1.227642240731027
1844,34,94,0.02,0.3,-0.3,1.2276246255288195
1080,24,80,0.02,0.31,-0.27,1.2275960237865011
314,14,64,0.02,0.34,-0.22,1.2271342249213637
1378,28,78,0.02,0.31,-0.27,1.2269210602845724
391,15,66,0.02,0.33,-0.24,1.2255849796153377
530,17,55,0.02,0.33,-0.26,1.2255598237703547
1487,29,112,0.02,0.3,-0.27,1.2248823096818084
2856,48,56,0.02,0.29,-0.25,1.22455306227446
387,15,62,0.02,0.33,-0.22,1.2242028934945415
902,22,52,0.02,0.32,-0.3,1.2240044123571436
1365,28,65,0.02,0.31,-0.3,1.2238049634943817
607,18,57,0.02,0.32,-0.27,1.2237488816429647
991,23,66,0.02,0.31,-0.28,1.223638912962418
380,15,55,0.02,0.32,-0.2,1.222781643612782
1425,29,50,0.02,0.31,-0.29,1.2227325497638368
2353,41,78,0.02,0.29,-0.27,1.2226916918466124
1155,25,80,0.02,0.31,-0.27,1.2226369413224736
1329,27,104,0.02,0.3,-0.3,1.2223916517806581
1227,26,77,0.02,0.3,-0.3,1.2219467404780315
239,13,64,0.02,0.33,-0.24,1.2218034007398237
2707,46,57,0.02,0.3,-0.26,1.2214794603609356
606,18,56,0.02,0.32,-0.27,1.2210057603762612
1375,28,75,0.02,0.3,-0.29,1.220963933853338
533,17,58,0.02,0.32,-0.27,1.2205956771019242
2860,48,60,0.02,0.29,-0.24,1.220239067057587
2124,38,74,0.02,0.29,-0.28,1.2200943913868472
1151,25,76,0.02,0.3,-0.28,1.220063770928949
1745,33,70,0.02,0.29,-0.29,1.2197969292403814
609,18,59,0.02,0.32,-0.26,1.2190189706507768
977,23,52,0.02,0.31,-0.28,1.2184076863417854
315,14,65,0.02,0.32,-0.23,1.2174942500016748
1071,24,71,0.02,0.3,-0.29,1.2160924762060776
1230,26,80,0.02,0.3,-0.27,1.2158768152327204
535,17,60,0.02,0.31,-0.27,1.2156146291564922
1064,24,64,0.02,0.3,-0.28,1.2153250705211336
2272,40,72,0.02,0.29,-0.25,1.2152887755476467
829,21,54,0.02,0.31,-0.3,1.2149154040986219
2644,45,69,0.02,0.29,-0.27,1.2148485974172718
1746,33,71,0.02,0.29,-0.3,1.2145005839929175
162,12,62,0.02,0.32,-0.23,1.2141422292481283
613,18,63,0.02,0.3,-0.28,1.2134861443244498
455,16,55,0.02,0.31,-0.26,1.213433908720656
3006,50,57,0.02,0.28,-0.28,1.2132837916807182
1300,27,75,0.02,0.29,-0.3,1.2132671436573437
2197,39,72,0.02,0.29,-0.26,1.2132602572132016
1845,34,95,0.02,0.28,-0.3,1.2131120773278075
1919,35,94,0.02,0.28,-0.3,1.2131120773278075
1846,34,96,0.02,0.28,-0.3,1.2131120773278075
1920,35,95,0.02,0.28,-0.3,1.2131120773278075
232,13,57,0.02,0.32,-0.21,1.2126778602049337
2941,49,66,0.02,0.28,-0.27,1.2124833910321542
1063,24,63,0.02,0.29,-0.28,1.2123893011679368
241,13,66,0.02,0.32,-0.25,1.2122190703824367
2334,41,59,0.02,0.29,-0.26,1.2117966062753303
161,12,61,0.02,0.32,-0.23,1.211610598605897
1950,36,50,0.02,0.29,-0.29,1.2115362364459548
233,13,58,0.02,0.32,-0.2,1.2115276421111194
2499,43,74,0.02,0.28,-0.27,1.210915778552403
536,17,61,0.02,0.31,-0.27,1.210756230874838
1059,24,59,0.02,0.3,-0.3,1.2107540506688246
2333,41,58,0.02,0.29,-0.26,1.2105082762768538
2786,47,61,0.02,0.28,-0.24,1.2095421598579075
451,16,51,0.02,0.3,-0.24,1.2093081110829098
680,19,55,0.02,0.3,-0.27,1.2092392928242146
1129,25,54,0.02,0.3,-0.29,1.2089828314113062
1352,28,52,0.02,0.3,-0.3,1.2088470019326192
532,17,57,0.02,0.31,-0.28,1.208053732628973
2125,38,75,0.02,0.28,-0.28,1.2080316087915344
1302,27,77,0.02,0.28,-0.29,1.207532266860905
2262,40,62,0.02,0.28,-0.28,1.2070480198154603
2100,38,50,0.02,0.29,-0.3,1.2066570401826073
2706,46,56,0.02,0.28,-0.25,1.2062001407423162
1672,32,72,0.02,0.28,-0.29,1.205741935554617
1066,24,66,0.02,0.28,-0.28,1.2046874957385936
2643,45,68,0.02,0.27,-0.27,1.204319009858965
1137,25,62,0.02,0.28,-0.27,1.204053295313329
238,13,63,0.02,0.3,-0.23,1.203962556953164
913,22,63,0.02,0.29,-0.26,1.203847757974859
385,15,60,0.02,0.3,-0.23,1.2035255359950037
1353,28,53,0.02,0.29,-0.3,1.2033352723416808
384,15,59,0.02,0.3,-0.23,1.202648158300666
2260,40,60,0.02,0.27,-0.27,1.2016882446616748
386,15,61,0.02,0.3,-0.23,1.2013081682071933
827,21,52,0.02,0.29,-0.3,1.2010154924850107
1226,26,76,0.02,0.28,-0.3,1.2007635007812916
2635,45,60,0.02,0.27,-0.25,1.2005153105867625
2709,46,59,0.02,0.27,-0.24,1.2005142254661192
2122,38,72,0.02,0.27,-0.27,1.2004562379364048
903,22,53,0.02,0.29,-0.29,1.2003501566499146
2940,49,65,0.02,0.27,-0.27,1.2001906364504575
1521,30,71,0.02,0.27,-0.3,1.1995457690251292
990,23,65,0.02,0.28,-0.29,1.1993939933131115
1138,25,63,0.02,0.28,-0.28,1.1993387322874918
916,22,66,0.02,0.28,-0.29,1.1987213552985159
754,20,54,0.02,0.29,-0.3,1.1986829795916274
1671,32,71,0.02,0.27,-0.29,1.1983230288853468
1134,25,59,0.02,0.28,-0.29,1.197963392568957
1225,26,75,0.02,0.27,-0.3,1.1978315328937215
3013,50,64,0.02,0.26,-0.27,1.1978039377241596
1301,27,76,0.02,0.27,-0.3,1.1977148342273907
2121,38,71,0.02,0.27,-0.27,1.197656672715715
164,12,64,0.02,0.3,-0.24,1.1975445893844507
2710,46,60,0.02,0.27,-0.24,1.1975396100005813
466,16,66,0.02,0.29,-0.26,1.1974038934404216
1373,28,73,0.02,0.27,-0.29,1.1970171278168225
1595,31,70,0.02,0.26,-0.3,1.1969793885682833
237,13,62,0.02,0.29,-0.23,1.1960645762957662
3014,50,65,0.02,0.26,-0.27,1.1957708456261984
1374,28,74,0.02,0.27,-0.29,1.195697658246323
678,19,53,0.02,0.28,-0.26,1.195612651772803
377,15,52,0.02,0.29,-0.23,1.1955335297880512
2415,42,65,0.02,0.27,-0.23,1.1955305641267933
2862,48,62,0.02,0.26,-0.26,1.1954222086886201
1058,24,58,0.02,0.28,-0.29,1.19502191913853
2492,43,67,0.02,0.27,-0.24,1.1950177317854203
1065,24,65,0.02,0.27,-0.28,1.1946715312283454
2788,47,63,0.02,0.26,-0.25,1.1945564138207196
2633,45,58,0.02,0.26,-0.27,1.1940493037412028
2186,39,61,0.02,0.27,-0.27,1.1938927345266162
528,17,53,0.02,0.28,-0.27,1.1933346968456693
2190,39,65,0.02,0.26,-0.3,1.1929788466110316
2414,42,64,0.02,0.26,-0.23,1.1922319625792215
383,15,58,0.02,0.29,-0.24,1.1920978584685271
2572,44,72,0.02,0.25,-0.27,1.1916474659586025
2025,37,50,0.02,0.27,-0.3,1.1916430175344384
1004,23,79,0.02,0.27,-0.28,1.191539464563259
2424,42,74,0.02,0.25,-0.27,1.1913404735567479
2263,40,63,0.02,0.26,-0.29,1.191246702225363
1596,31,71,0.02,0.26,-0.3,1.1910617090190352
2935,49,60,0.02,0.26,-0.26,1.1910305049038115
910,22,60,0.02,0.27,-0.28,1.190855662560107
382,15,57,0.02,0.29,-0.24,1.1905798055625594
534,17,59,0.02,0.28,-0.27,1.1891253251780234
1303,27,78,0.02,0.26,-0.29,1.187929616471692
234,13,59,0.02,0.29,-0.2,1.187883971227685
308,14,58,0.02,0.28,-0.23,1.187852616641063
309,14,59,0.02,0.28,-0.23,1.1876029163336974
463,16,63,0.02,0.28,-0.26,1.187478599646004
989,23,64,0.02,0.26,-0.28,1.187163207103125
610,18,60,0.02,0.27,-0.28,1.1871494911686893
163,12,63,0.02,0.29,-0.23,1.1860328497242234
1150,25,75,0.02,0.26,-0.3,1.1860236542586893
1062,24,62,0.02,0.26,-0.28,1.1856956164641324
1819,34,69,0.02,0.25,-0.29,1.1853543566367897
1305,27,80,0.02,0.26,-0.28,1.1848448421879991
166,12,66,0.02,0.28,-0.23,1.184644530599825
1298,27,73,0.02,0.25,-0.3,1.1843868745046842
2857,48,57,0.02,0.24,-0.28,1.1838513343225403
2933,49,58,0.02,0.25,-0.29,1.1835495579177115
825,21,50,0.02,0.27,-0.29,1.1834123362866453
1055,24,55,0.02,0.27,-0.3,1.183304587034358
2498,43,73,0.02,0.24,-0.27,1.183099993842944
900,22,50,0.02,0.27,-0.3,1.182998364447074
753,20,53,0.02,0.27,-0.29,1.1819438105864035
2713,46,63,0.02,0.25,-0.26,1.1817358375858833
2717,46,67,0.02,0.24,-0.27,1.181549188343643
2936,49,61,0.02,0.25,-0.26,1.1814560241688898
2861,48,61,0.02,0.25,-0.26,1.1810334500492528
2714,46,64,0.02,0.25,-0.27,1.1804962484004091
2711,46,61,0.02,0.25,-0.24,1.179831148786247
462,16,62,0.02,0.27,-0.25,1.1795990675100676
2489,43,64,0.02,0.24,-0.27,1.1794045161720839
2777,47,52,0.02,0.24,-0.22,1.1787620339074647
2193,39,68,0.02,0.24,-0.3,1.1779392352488363
2195,39,70,0.02,0.25,-0.27,1.177137982148808
2194,39,69,0.02,0.24,-0.29,1.176999899143314
2259,40,59,0.02,0.24,-0.26,1.1765158893912617
311,14,61,0.02,0.27,-0.23,1.1760923794821825
1956,36,56,0.02,0.25,-0.3,1.1758000005533802
1128,25,53,0.02,0.25,-0.29,1.175760107879759
2120,38,70,0.02,0.24,-0.28,1.1754752146874354
235,13,60,0.02,0.27,-0.22,1.1751147241131914
2782,47,57,0.02,0.23,-0.27,1.1750280228662235
2939,49,64,0.02,0.24,-0.27,1.1748486914257434
1522,30,72,0.02,0.24,-0.3,1.1744860645372097
2636,45,61,0.02,0.24,-0.25,1.173799779948598
611,18,61,0.02,0.25,-0.29,1.1729944127258458
2634,45,59,0.02,0.24,-0.25,1.1726090933428353
2854,48,54,0.02,0.23,-0.28,1.1721329184355855
1136,25,61,0.02,0.24,-0.28,1.1718975861952643
988,23,63,0.02,0.24,-0.29,1.171614679672921
2114,38,64,0.02,0.24,-0.3,1.1715745313836938
2559,44,59,0.02,0.24,-0.29,1.1715319929050616
2332,41,57,0.02,0.24,-0.26,1.17067607123229
1594,31,69,0.02,0.23,-0.3,1.1701283353341623
2335,41,60,0.02,0.23,-0.29,1.1699152476261063
2046,37,71,0.02,0.23,-0.28,1.1695628693034172
1061,24,61,0.02,0.24,-0.28,1.1695317521061108
2929,49,54,0.02,0.23,-0.29,1.1681010022202374
306,14,56,0.02,0.25,-0.18,1.1677863635907584
826,21,51,0.02,0.25,-0.3,1.1677542891709667
2568,44,68,0.02,0.23,-0.27,1.1674089100090308
2931,49,56,0.02,0.22,-0.28,1.167044913501082
2787,47,62,0.02,0.23,-0.26,1.1666524469855153
464,16,64,0.02,0.25,-0.27,1.1665091137171997
2185,39,60,0.02,0.23,-0.27,1.1663671105245896
2565,44,65,0.02,0.23,-0.26,1.166070055523196
2569,44,69,0.02,0.22,-0.27,1.16530708643667
2418,42,68,0.02,0.23,-0.26,1.1652105644622843
2416,42,66,0.02,0.23,-0.23,1.164993726415677
305,14,55,0.02,0.25,-0.17,1.1641234565868361
538,17,63,0.02,0.24,-0.29,1.1631704774861975
165,12,65,0.02,0.25,-0.24,1.162847920404491
2491,43,66,0.02,0.22,-0.24,1.162773824085487
2107,38,57,0.02,0.23,-0.28,1.1627236103351575
2030,37,55,0.02,0.23,-0.3,1.1623950638468064
2118,38,68,0.01,0.22,-0.3,1.1621318449530744
2712,46,62,0.01,0.22,-0.25,1.1620796595411889
2103,38,53,0.02,0.23,-0.3,1.1619671554569577
2866,48,66,0.01,0.22,-0.27,1.1619166316663843
310,14,60,0.02,0.25,-0.24,1.161180305654966
1060,24,60,0.02,0.23,-0.29,1.1610412210221193
985,23,60,0.02,0.23,-0.29,1.1607338067350335
750,20,50,0.02,0.24,-0.29,1.1605487805422605
2632,45,57,0.01,0.22,-0.28,1.1604011555006066
2407,42,57,0.01,0.22,-0.27,1.1601232331433384
751,20,51,0.02,0.23,-0.28,1.1599753594157034
2029,37,54,0.02,0.23,-0.3,1.159691071989793
2119,38,69,0.01,0.22,-0.3,1.1596352913929144
3002,50,53,0.01,0.22,-0.26,1.1593561871404425
2570,44,70,0.01,0.22,-0.27,1.159320484447951
1951,36,51,0.01,0.23,-0.3,1.1593174768317671
2560,44,60,0.01,0.22,-0.29,1.158781777278615
752,20,52,0.02,0.23,-0.28,1.1584643939180477
2631,45,56,0.01,0.22,-0.26,1.1582328405463438
2481,43,56,0.01,0.22,-0.28,1.158065745022072
2423,42,73,0.01,0.21,-0.27,1.1572926857292494
2705,46,55,0.01,0.21,-0.28,1.1561746179652197
2564,44,64,0.01,0.21,-0.26,1.1560389197337242
304,14,54,0.02,0.24,-0.18,1.1557872414294041
2192,39,67,0.01,0.22,-0.3,1.1554330149475962
3011,50,62,0.01,0.21,-0.27,1.1554317782228605
2408,42,58,0.01,0.21,-0.29,1.15541364241165
912,22,62,0.01,0.22,-0.29,1.155098037429218
2858,48,58,0.01,0.21,-0.3,1.1550024800039633
2045,37,70,0.01,0.21,-0.3,1.1549352928667975
2638,45,63,0.01,0.21,-0.24,1.1544886928126372
2790,47,65,0.01,0.21,-0.27,1.1544409472057624
2113,38,63,0.01,0.22,-0.3,1.1543498786582758
2112,38,62,0.01,0.22,-0.29,1.154098001346329
537,17,62,0.01,0.23,-0.28,1.1539141289713821
2558,44,58,0.01,0.21,-0.28,1.1535189752907862
2488,43,63,0.01,0.21,-0.27,1.1532607066277292
2701,46,51,0.01,0.21,-0.28,1.1521383151194418
379,15,54,0.01,0.23,-0.2,1.1512028469880646
2639,45,64,0.01,0.21,-0.26,1.1509808530744354
2853,48,53,0.01,0.21,-0.24,1.1509025711400136
2930,49,55,0.01,0.2,-0.29,1.1503095177063354
2340,41,65,0.01,0.21,-0.25,1.1498892138958374
465,16,65,0.01,0.22,-0.28,1.149711141547595
307,14,57,0.01,0.23,-0.23,1.148356112559549
2865,48,65,0.01,0.2,-0.27,1.1479685399775905
1667,32,67,0.01,0.2,-0.3,1.1465549300060283
2637,45,62,0.01,0.2,-0.25,1.1464250972752064
2106,38,56,0.01,0.21,-0.28,1.1463620691349756
2490,43,65,0.01,0.2,-0.27,1.1458272631188389
911,22,61,0.01,0.21,-0.3,1.1456828844667135
2411,42,61,0.01,0.2,-0.3,1.1456429972918536
2178,39,53,0.01,0.2,-0.27,1.1435345913861175
2561,44,61,0.01,0.2,-0.29,1.143065824272146
539,17,64,0.01,0.21,-0.29,1.1427959424929024
2780,47,55,0.01,0.2,-0.29,1.142292691878679
1744,33,69,0.01,0.2,-0.3,1.1420440166335564
3000,50,51,0.01,0.2,-0.23,1.1420290044003296
987,23,62,0.01,0.2,-0.29,1.1418940197584728
2341,41,66,0.01,0.2,-0.25,1.1414317669459837
2563,44,63,0.01,0.2,-0.27,1.141255941151746
2557,44,57,0.01,0.2,-0.28,1.1411232843023928
236,13,61,0.01,0.22,-0.23,1.140568158148622
2562,44,62,0.01,0.19,-0.27,1.1404556175053957
381,15,56,0.01,0.21,-0.24,1.1382228754132355
2779,47,54,0.01,0.19,-0.28,1.1367324970580925
2493,43,68,0.01,0.19,-0.27,1.1366777466989186
2258,40,58,0.01,0.19,-0.27,1.1363974929297904
2257,40,57,0.01,0.19,-0.27,1.1358452706438669
2344,41,69,0.01,0.19,-0.26,1.135305948870601
2271,40,71,0.01,0.19,-0.27,1.1349989863043202
2267,40,67,0.01,0.19,-0.28,1.1349119044044085
378,15,53,0.01,0.2,-0.22,1.134455124856809
2708,46,58,0.01,0.19,-0.27,1.134422855296106
2191,39,66,0.01,0.19,-0.29,1.132981121435434
2035,37,60,0.01,0.19,-0.3,1.1325568009023268
1959,36,59,0.01,0.19,-0.28,1.13228645637166
2034,37,59,0.01,0.19,-0.29,1.1321523132340212
1372,28,72,0.01,0.19,-0.3,1.1321379336725155
2033,37,58,0.01,0.19,-0.29,1.1319925741335242
2642,45,67,0.01,0.18,-0.27,1.1319104803513715
2268,40,68,0.01,0.19,-0.28,1.1317998814000403
2269,40,69,0.01,0.19,-0.27,1.131642009378738
2775,47,50,0.01,0.18,-0.27,1.1314177651194304
2791,47,66,0.01,0.18,-0.27,1.1311543719686317
2337,41,62,0.01,0.18,-0.3,1.1297401626502885
2270,40,70,0.01,0.18,-0.27,1.129648604918474
2339,41,64,0.01,0.18,-0.27,1.1296370633379418
1135,25,60,0.01,0.19,-0.28,1.129157324207033
2864,48,64,0.01,0.18,-0.27,1.128861304779737
2851,48,51,0.01,0.17,-0.25,1.1280075491264978
2852,48,52,0.01,0.18,-0.26,1.1275200158147334
2776,47,51,0.01,0.17,-0.24,1.127227270508038
2927,49,52,0.01,0.17,-0.27,1.1264943139995838
2932,49,57,0.01,0.17,-0.3,1.1256531857343255
2032,37,57,0.01,0.18,-0.29,1.1248730083228662
2928,49,53,0.01,0.17,-0.29,1.1242313642369417
2783,47,58,0.01,0.17,-0.29,1.1242279158788813
1958,36,58,0.01,0.18,-0.28,1.1233250741146108
2184,39,59,0.01,0.17,-0.29,1.1230104486862302
2937,49,62,0.01,0.17,-0.27,1.1226809347082145
3012,50,63,0.01,0.17,-0.27,1.1222805687228548
1966,36,66,0.01,0.17,-0.3,1.1207982437808952
3001,50,52,0.01,0.16,-0.29,1.1167144707868966
2111,38,61,0.01,0.17,-0.29,1.1159840460973394
2417,42,67,0.01,0.16,-0.27,1.1142621642565862
2715,46,65,0.01,0.16,-0.27,1.113960291799547
2342,41,67,0.01,0.16,-0.28,1.1127202120662596
2789,47,64,0.01,0.15,-0.27,1.1126605023352518
2938,49,63,0.01,0.15,-0.27,1.1112563494508827
2487,43,62,0.01,0.16,-0.3,1.1110838744099887
2343,41,68,0.01,0.16,-0.27,1.109309891282835
2265,40,65,0.01,0.15,-0.28,1.1075576607647744
2196,39,71,0.01,0.15,-0.28,1.1073408534788842
2554,44,54,0.01,0.15,-0.3,1.1068891753947407
2494,43,69,0.01,0.15,-0.27,1.1064133499230482
2716,46,66,0.01,0.15,-0.28,1.1062168152253122
986,23,61,0.01,0.15,-0.29,1.1056729592010175
2413,42,63,0.01,0.15,-0.29,1.1038351672266857
2255,40,55,0.01,0.15,-0.28,1.1032817721951507
2254,40,54,0.01,0.15,-0.27,1.1030214668767095
2552,44,52,0.01,0.14,-0.3,1.1018100094664884
2104,38,54,0.01,0.14,-0.29,1.101063642654781
2556,44,56,0.01,0.14,-0.28,1.1004554345640543
2031,37,56,0.01,0.14,-0.3,1.1002356623102012
2482,43,57,0.01,0.14,-0.29,1.0995445954155225
